Event_ID,Year,Month,Day,Latitude,Longitude,Elevation_m,Lake_Area_km2,Lake_Volume_MCM,Dam_Height_m,Dam_Width_m,Lake_Type,Temperature_Anomaly_C,Precipitation_mm,PDD_Total,Seismic_Activity_Count,Max_Earthquake_Magnitude,Distance_to_Fault_km,Glacier_Area_km2,Glacier_Retreat_Rate_m_per_year,Ice_Velocity_m_per_year,Slope_Degree,Relief_m,Drainage_Basin_Area_km2,Previous_GLOF_Events,Years_Since_Last_GLOF,GLOF_Risk_Level,GLOF_Occurred,Lake_Volume_per_Area,Dam_Aspect_Ratio,Glacier_to_Lake_Ratio,Elevation_Band
64,2014,8,26,34.296550488467226,87.49011676364523,3000.0,1.113386985275726,0.25365620293885294,38.08063389463534,165.93912657576575,Moraine-dammed,3.4406910421184147,756.0678263855922,1422.2384846286682,5,3.6259617362654497,7.534712211356846,4.194709697825029,8.853218726381543,56.226316230691914,16.82083066353543,1208.5413222441246,102.87216173030262,0,8.615520881223443,0,0,0.22782393390024758,0.22948556305223286,3.7675217631417035,Very_Low
65,2018,11,4,25.959290727963655,101.28149545756858,4411.14252280391,6.623736709014421,0.2757133762916721,83.02888921885918,269.17887464400866,Moraine-dammed,1.3795556282515087,865.0103434419703,1078.3576540706747,5,5.064616425476588,24.162178787310246,5.690499289821443,97.48450694713686,106.84535136658074,5.0,1542.2064724909621,9.514383088016702,0,19.755478681687,1,0,0.04162505069328109,0.3084524717203963,0.8591071082395365,Medium
66,2004,4,5,26.42264151434264,92.55925191643794,5553.281732301931,1.7430644110564615,1.0335688954489637,49.61972524281091,95.14079518013995,Moraine-dammed,1.5440728232933911,1183.176485292227,1459.0233657574483,3,5.475216816617523,53.74180729579383,3.038500833734873,14.17803330908201,21.614215920214974,33.238390141819316,1141.80947345823,9.832312936232677,0,14.33587350695299,0,0,0.5929608159589027,0.521539946653386,1.7431948093606333,Very_High
67,1990,1,13,38.60925581472166,87.06646438098339,3835.1154118875434,0.6228173257556205,4.84609540972964,51.70074115320814,254.99028467801764,Moraine-dammed,2.8357816645501552,521.4163600493017,1888.9792267502453,5,3.4373733288473107,12.286147254340044,17.924365860460846,1.6503974971577402,21.37826388579547,17.52996801965432,1868.4462105115865,154.67117764159389,0,13.156301822501126,1,0,7.780925817775239,0.20275572937412856,28.779491384114067,Low
68,2014,11,15,29.578702765827476,92.38490832606341,4972.106872457904,0.36650097569610063,6.267604047551315,51.449131942516985,233.57555130573246,Moraine-dammed,3.6421234698682228,611.3440440371648,1536.415584219311,7,4.162868749520426,5.598502211912807,9.865284026507867,8.158529700963314,13.287879038130342,28.07001678704018,924.8198784778347,31.615885188874984,2,20.013763444972202,0,0,17.10119334784079,0.22026762499288302,26.917483665004138,High
69,1996,7,25,27.43344385838315,93.10080651909186,5100.554252813533,0.4090646370773383,0.33963733561067067,96.06208942431962,215.92214750506153,Moraine-dammed,0.376660586070823,1227.0923210110186,1130.133484528581,4,4.127731645244369,49.96174963014461,30.914808909939435,1.0289849921613907,43.23334121988736,25.10403480639047,1150.497404896256,112.39602586227424,0,7.43109674951002,0,0,0.8302779190039309,0.44489224720251447,75.5743863141478,High
70,1998,8,23,30.13860844238285,74.22125897031275,3240.6902125213837,0.1423770476582956,5.928541545548917,45.66969471785921,199.20836034186846,Supraglacial,0.9228375211266592,452.28563706784075,753.8097990355734,4,3.820861134943862,12.783181042173466,0.8660678827042996,5.045851922054507,20.520708637997835,15.96012105757752,1049.2656745384172,248.59698319246615,0,20.467629243390096,0,0,41.639728053480894,0.22925591395604,6.082917836467992,Very_Low
71,2013,3,16,27.410436749731048,85.41722711215698,3412.9648658473425,0.9718015733489774,2.5674360145675905,49.527160464023666,50.0,Supraglacial,1.397322831007102,1018.0557497211506,1036.7124618572336,7,3.388997617178445,10.479544790090225,12.347827658793062,6.308303411626714,21.166526657929577,5.0,1911.85067876022,36.95545838825478,0,22.347434944043798,0,0,2.641934408193858,0.9905432092804733,12.706120258933675,Very_Low
72,1990,6,10,31.205242385540824,110.62527659332517,4992.638470681766,0.18121522382317234,0.5349083468201173,33.37874674002281,310.98818896093826,Moraine-dammed,0.7571273103563779,773.4056651606907,1135.7253737278936,5,4.82218784647124,8.719359677552886,7.734658131219148,28.777872476398667,56.30523552359754,15.142065243206723,1562.9935416033688,69.80222620265857,0,36.17160291930024,0,0,2.951784819922605,0.10733123612040249,42.682165262045174,High
73,1997,2,25,29.620881892408686,97.12820985031867,4126.126909606518,0.34452056585801244,0.27032364639852435,42.210011154727205,267.0936839108153,Ice-dammed,2.346112521350505,916.4221201359276,672.5602558152525,5,3.436253924538268,10.998847864310973,7.077924863189245,27.301224627688008,6.663697228716309,12.524601199485742,1641.747697802245,72.91419980746149,2,26.222358855620328,1,0,0.784637183342875,0.15803447890149833,20.544273882640365,Low
74,2013,7,23,34.377539902557544,79.965644408388,3167.368907079526,0.9774594438430695,2.823230828206613,29.372156114270034,123.08878592845554,Moraine-dammed,0.6470171639488328,556.5886690931615,1634.7740871330734,3,6.629112198909072,22.3961784187182,3.53217073176107,0.1743678557324311,98.66927098677775,15.289469225493514,1403.0404767122136,35.34809138268105,0,7.7066172785615965,0,0,2.8883355171305514,0.23862576832419474,3.6136238224612804,Very_Low
75,2000,8,16,28.057129483804367,78.96792103882379,3690.5123304571143,0.3943673339491021,13.83901831681876,33.78533493933756,260.7047748012497,Moraine-dammed,2.766603163546634,1012.1528862241589,1427.6345157959668,7,4.127758372850542,11.373319303201601,10.445915401597357,11.398237373279093,14.727053950053929,13.170566101039544,2104.6325947539212,17.99685573730937,0,11.98585327517361,1,0,35.09169529392324,0.12959231362407564,26.487780559800445,Low
76,2006,6,12,25.575918166551766,78.63474276824398,4535.728195849652,0.30561315654673177,2.1094575449353092,13.800966843845394,215.10717596188962,Ice-dammed,2.123647249307473,603.7374591401874,780.5634822894842,9,6.065860698566302,7.837869077804656,4.654683226238723,3.79522481639941,83.9431323490607,9.408426051463493,1422.5357966533948,26.958146183601393,0,2.5652581660764135,1,0,6.9023780545676505,0.06415856087613972,15.23063757736807,Medium
77,1997,6,17,28.25507651688207,93.66319950262057,3564.850660716133,0.15097698565476483,0.492020895162381,67.63049141957536,153.35983764348396,Moraine-dammed,2.6640431861839833,374.1203109632068,488.31384506816175,8,3.515305413173852,27.22326932571363,45.70735159691473,5.786990986130782,109.18944711710273,23.81830607593015,2482.6586871985783,16.656580088561032,0,5.9491038201148765,0,0,3.2589132246120776,0.4409921949499983,302.7438347552689,Very_Low
78,2024,5,16,28.224580508879768,101.07640921116217,3000.0,1.6689247415885893,0.12137307043339057,53.13492675171826,295.3434973911638,Moraine-dammed,0.6514960668216468,944.0117453630202,1487.1407642541453,7,5.46821296539248,4.537295003501275,18.72109445964039,0.3283367059791652,85.94263890469124,12.291338321701174,2134.7225502633073,80.79460866656659,0,14.718799814812485,1,0,0.07272531073981199,0.1799089102047993,11.21745875839821,Very_Low
79,2024,8,12,29.612330924030033,90.82167044480057,3942.3894582337307,0.21732332747414532,19.833718639428778,54.782185845616404,165.53285929273045,Moraine-dammed,1.1165055840804512,49.07338295312093,542.6628361441351,5,3.180988049144152,4.5112726630495885,26.6826794752803,20.779175088393565,82.21365426887519,12.014212079115516,762.0805520435223,79.49298675728896,0,2.124123704144749,0,0,91.26364330027282,0.3309444788163713,122.77871770785723,Low
80,2022,1,8,33.172701440286126,86.57162349868818,4007.205444915843,0.27830907354678064,9.544099365429744,48.95123386934263,308.4901279676976,Moraine-dammed,2.3979855477840717,629.5994539645158,1233.572998821633,7,5.183983416742535,23.843225817362487,1.7545753712034962,45.11396861442644,73.88481267913798,26.5760714434124,1819.2675372568792,53.14018120066037,1,16.90762110996154,2,1,34.29316638440639,0.15868006600998388,6.304413107496374,Low
81,1994,10,20,32.8995448373596,80.55844642367228,4207.381147315462,0.08333583748714012,3.1464110488606414,51.43532035034685,242.74242919601022,Moraine-dammed,2.216593189500581,887.3414294105814,1036.1922124890123,3,3.733953016159916,40.30404083331348,24.245339665979554,3.7128316294083823,56.41314642646507,5.0,2133.909049256952,18.193706932956676,0,9.895081045779435,0,0,37.75579803042331,0.21189258310014578,290.93533342988184,Medium
82,2017,4,3,35.99829337929284,88.29373145583527,5207.106698631624,0.4901674417621198,18.35933439350538,82.38278142500874,276.5246981139483,Moraine-dammed,1.2131412390469924,1027.334043312173,1519.9909871656253,7,3.9522893584027945,5.5206265214975545,22.06445243207604,6.273078305440486,85.36411138782302,6.086242544639897,1296.1322607884567,376.7470930515645,0,0.7077001071614877,1,0,37.455230252553655,0.2979219649705974,45.014112632115626,High
83,1996,4,16,25.942551611332377,76.79878279903791,4242.818238319236,0.3582794297812231,2.798338449611834,34.62454416330519,246.3268298458758,Moraine-dammed,1.3554675356470887,1167.9557588754653,1524.6260878830094,13,3.2737355330266755,4.24221709336887,6.6609786590371955,3.468278400451581,42.18245738551411,7.860296377193551,1705.7281985691716,47.37258015931303,0,11.399056485930776,1,0,7.810491524228977,0.14056343024009774,18.591574356095748,Medium
84,1998,3,13,31.943600615255544,65.64234452788762,4394.349883540565,0.599721880583276,0.9017587594904681,55.567135965583645,242.61846302076336,Moraine-dammed,1.0656520521801451,1333.2634650432951,871.4896719846722,6,3.028205053523929,22.191799347467803,8.299096170961791,39.89933210357657,75.95665685217537,16.48948864801817,761.0478087072322,2175.6951348575158,0,6.601778011184112,0,0,1.5036282461687704,0.22903094543480063,13.83824142432535,Medium
85,1997,3,23,33.636599235103574,101.36825690112448,5044.429578919536,0.1544663728921144,4.5990306274987836,55.459822856500175,217.21843453171465,Ice-dammed,1.3285559755229726,1241.5244659156444,1555.1865806527815,5,4.645808636522384,19.393963177380787,3.7427983594388237,0.14100014841044567,83.23341760690931,28.62781153068824,1001.9924092902027,282.41538037509764,0,1.3865165565958741,0,0,29.773668801758774,0.2553182144787203,24.230505898218677,High
86,2001,4,28,26.628897968440683,74.9418732963789,4208.275212668609,1.0418871258830207,0.5761188320962193,72.83978456791516,141.85448423557847,Moraine-dammed,0.5346594604732816,857.4643860496797,1084.2136314705988,3,4.329072577722083,11.857074088540397,7.352377765942342,13.151085283777425,65.25537021931743,16.11435519870486,1374.1826145789646,8.419186281962153,2,6.9449578394661495,1,0,0.5529570505134582,0.5134824250388148,7.0567891504668045,Medium
87,2023,11,19,28.961844735088103,81.7516762633068,5909.216596232081,0.07947142678730626,0.449183159761865,58.773096251075025,205.00205778758465,Ice-dammed,0.36678254673833965,1137.6853331998657,1207.585575266343,8,4.460991604139091,2.015435420229896,17.58789232981889,30.691721817701207,41.92109388157695,8.008173216773576,822.7687090138651,439.87568558288814,0,6.965495734450191,0,0,5.652134080391416,0.2866951526504845,221.31089173584778,Very_High
88,2022,1,8,21.250110628906015,91.56357450629291,3189.0333648167984,0.4559716326323737,6.363368305681385,59.778376896547016,273.3112675232934,Ice-dammed,2.5054305156134236,852.8339352828572,1215.783870502146,2,3.441560130559559,1.9254923761240974,5.120454996051108,3.092585219659384,64.64387106377683,11.857718105272264,1527.5969948638271,43.044341821385544,0,8.772383734021629,0,0,13.955623223631191,0.21871903576552074,11.229766567911616,Very_Low
89,2012,11,22,34.53428847562868,99.34466869346053,3452.6818295137246,0.5612106816083962,7.219497353887194,24.834608589202873,257.54077692684933,Ice-dammed,1.294595569916678,1005.7716879386805,2099.2667844023363,7,3.4102298859066376,30.0423473916951,10.367760057775877,13.373799523005049,38.91971761472068,8.429804576424937,1825.1907627767584,32.87973374919937,1,9.129115360893199,1,0,12.864148154123773,0.09642981156439075,18.473917902030124,Very_Low
90,2013,11,5,28.922508988400654,87.57130652418621,4691.1667266166505,0.5297377671435765,0.2959809336222166,33.821952965900365,240.1002771888238,Ice-dammed,2.6513277408807014,620.196075443256,1152.2411655847955,3,5.660552055304487,12.021175242857566,127.5119758946655,0.7796361427467778,33.685361530958474,5.0,1042.0432962081034,72.14650332206877,0,11.234362593748308,1,0,0.558731040111014,0.14086594718631465,240.70773088773475,Medium
91,2024,2,20,34.032820883404995,73.06289012339172,5203.450826350911,0.585439571640478,0.312844397981273,26.662231918728146,50.0,Moraine-dammed,2.0959848017194123,938.6227447994421,531.238826196527,6,5.148524743311114,39.033929928223465,3.7576252160606005,25.277391650200336,73.63010460306216,10.488701465083693,829.7400778774283,389.83670324775284,0,1.9292957320660653,0,0,0.5343752167361052,0.5332446383745629,6.418468101722684,High
92,2011,9,8,31.030247589397565,81.98653550308448,4039.3640025051004,1.1002357815521642,1.025902425229336,10.0,182.94207048741936,Moraine-dammed,1.812010512606716,658.0261333167816,914.114599543455,2,3.615995657302077,17.100792081841472,13.939428797134514,4.811947756688483,54.38606776283659,5.492700756532107,710.5663056191452,187.39700469680122,0,0.1058351793343755,0,0,0.9324387030769333,0.05466211229246848,12.669492331424982,Low
93,2016,10,24,29.074173855125633,78.2151459497492,3391.5030633684755,1.8805259990039866,0.688107592237379,57.94398672215276,174.53686229201577,Moraine-dammed,0.7897782595948835,747.9367782434781,1495.2178117566286,6,4.523361772389725,19.28537693082671,3.556476466025786,67.31536420744695,73.27317943565119,16.67335166174637,2106.2057841347378,124.47914421962682,1,26.63667558491678,1,0,0.3659122993257379,0.3319870998093646,1.8912136646392872,Very_Low
94,2024,2,12,22.03598600323757,84.61788972528679,5608.791668180282,0.4279473483365647,4.087282506169985,44.76742320183974,111.73939455507097,Supraglacial,0.28922022600199604,939.568668937839,1086.372815934402,1,5.64169994991711,54.42101949486687,2.263924225853007,38.26754699268037,54.577629257768805,5.990519730391612,628.9685860956452,37.296841079384336,0,8.2300594705541,0,0,9.550900413467428,0.4006413618052676,5.290193372275588,Very_High
95,1990,5,1,22.925236946417797,97.31984471269635,3566.1048841565516,0.18995087066611227,2.149471369396931,57.98143377159385,272.3006096909814,Moraine-dammed,1.0430912812728537,1427.4137232173498,1205.9824563328082,7,6.2950345505549254,3.5972730552746395,22.239715094383254,19.78043122666913,65.28462278988383,5.0,1647.8975581213344,310.1065799269629,0,19.01825303789026,0,0,11.315933229783306,0.21293170748825613,117.0814064520678,Very_Low
96,2024,9,25,17.03426907829129,59.62611403930116,4471.243560906383,0.875964338571913,11.478854079093097,50.70978561071001,50.0,Moraine-dammed,3.031917407423551,918.431120090059,1027.2192680336261,3,3.0087347741636337,15.66249815297593,6.657291586617326,10.302784763864587,91.94975632130337,12.593996559128382,2152.9420677432527,30.70107937286744,1,7.335510525367984,0,0,13.104248168147008,1.0141957122142002,7.599957319576189,Medium
97,2003,9,21,27.18693258585672,80.88610169972509,5251.321449078228,0.3778014200057501,3.21888095100885,54.80872630407219,266.930859832105,Moraine-dammed,2.3889568628671665,796.4876199462494,73.35657179211671,6,5.51868362225362,1.1979429790581435,49.49955219784929,21.82432365139641,45.13682419227748,11.773084360612271,1011.0144288575646,349.54626378703983,1,82.9388884434313,0,0,8.520034019352968,0.2053292988998947,131.02002686251393,High
98,1992,8,20,41.39124351590624,80.15950363612981,3846.715821263183,1.770872797643567,0.7605464705061705,76.76230823543405,306.33905995225837,Supraglacial,0.9495860128352696,550.4671370912299,888.7972365040616,0,3.6470800342140635,8.892177978323017,17.64492978381211,2.0994355069955275,37.892774355644484,8.964455758422,1078.0189812167478,149.14866365818688,1,7.579132786101182,0,0,0.4294754945234919,0.25057956451063446,9.963973588216808,Low
99,1990,1,6,23.56026305241,72.4323865510436,3702.2977301946285,0.2738666979159033,0.11723836461537238,50.14590178551907,183.2126609384905,Moraine-dammed,1.0544397692624585,1068.8604754011908,1169.0831163676614,5,4.900785815925595,3.2056873786298947,4.5575398268440095,5.570295840446935,62.893275022561426,11.468074298849233,1587.8380918400032,48.92692984850129,0,18.57963863689661,0,0,0.42808550841538595,0.27370325570651705,16.641453165085085,Low
100,1994,1,22,16.842840582900468,90.85490743749617,3757.049806376269,0.21200231825756363,2.617791849754767,63.37978436207653,194.0528844817855,Moraine-dammed,0.5709105194095115,699.362000927136,492.2100884972068,5,3.6963934882153433,4.161058846644011,4.160470359892183,0.4089707385772956,0.0,7.965941421949831,1620.335390117655,1281.5058827957942,0,4.968489984567411,1,0,12.347939736085277,0.3266108851271705,19.624645589193925,Low
101,2015,9,18,34.81334459792766,70.85024128123952,4921.241005259812,0.577322969669845,0.1537626676001036,43.95512627931848,277.4047388554671,Moraine-dammed,-0.047085612534197185,912.2457976961228,728.4629243009822,5,4.398055154387532,54.604296653230804,20.55682706717661,15.535603573516465,71.26597753383246,21.0486197347427,1250.7914297646623,298.7587756217224,2,14.588024911852704,0,0,0.2663373461271361,0.1584512451397591,35.607152576888616,High
